BEGIN_RECORD 2020-07-02 21:13:38
P	8	1924
P	9	1925
P	10	1926
P	11	1927
P	12	1928
P	13	1929
P	14	1930
P	15	1931
P	16	1932
P	17	1933
P	18	1934
P	19	1935
P	20	1936
P	21	1937
P	22	1938
P	23	1939
P	24	1940
P	25	1941
P	26	1942
P	27	1943
P	28	1944
P	29	1945
P	30	1946
P	31	1947
P	32	1948
END_RECORD		
BEGIN_RECORD 2020-07-02 19:38:50		
C	47	S02500041951
P	1	1952
P	2	1953
P	3	1954
P	4	1955
P	5	1956
P	6	1957
P	7	1958
P	8	1959
P	9	1960
P	10	1961
P	11	1962
P	12	1963
P	13	1964
P	14	1965
P	15	1966
P	16	1967
P	17	1968
P	18	1969
P	19	1970
P	20	1971
P	21	1972
P	22	1973
P	23	1974
P	24	1975
P	25	1976
P	26	1977
P	27	1978
P	28	1979
P	29	1980
P	30	1981
P	31	1982
P	32	1983
END_RECORD		
BEGIN_RECORD 2020-07-02 19:38:50		
C	47	S02500041986
P	1	1987
P	2	1988
P	3	1989
P	4	1990
P	5	1991
P	6	1992
P	7	1993
P	8	1994
P	9	1995
P	10	1996
P	11	1997
P	12	1998
P	13	1999
P	14	2000
P	15	2001
P	16	2002
P	17	2003
P	18	2004
P	19	2005
P	20	2006
P	21	2007
P	22	2008
P	23	2009
P	24	2010
P	25	2011
P	26	2012
P	27	2013
P	28	2014
P	29	2015
P	30	2016
P	31	2017
P	32	2018
END_RECORD		
BEGIN_RECORD 2020-07-02 19:38:50		
C	47	S02500042021
P	1	2022
P	2	2023
P	3	2024
P	4	2025
P	5	2026
P	6	2027
P	7	2028
P	8	2029
P	9	2030
P	10	2031
P	11	2032
P	12	2033
P	13	2034
P	14	2035
P	15	2036
P	16	2037
P	17	2038
P	18	2039
P	19	2040
P	20	2041
P	21	2042
P	22	2043
P	23	2044
P	24	2045
P	25	2046
P	26	2047
P	27	2048
P	28	2049
P	29	2050
P	30	2051
P	31	2052
P	32	2053
END_RECORD		
BEGIN_RECORD 2020-07-02 19:38:50		
C	47	S02500042056
P	1	2057
P	2	2058
P	3	2059
P	4	2060
P	5	2061
P	6	2062
P	7	2063
P	8	2064
P	9	2065
P	10	2066
P	11	2067
P	12	2068
P	13	2069
P	14	2070
P	15	2071
P	16	2072
P	17	2073
P	18	2074
P	19	2075
P	20	2076
P	21	2077
P	22	2078
P	23	2079
P	24	2080
P	25	2081
P	26	2082
P	27	2083
P	28	2084
P	29	2085
P	30	2086
P	31	2087
P	32	2088
END_RECORD		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
